hash	mode	wlhash	stabilized_at	cpu_time_s	max_mem_kib	local	isohash	family	result	clauses	variables	bytes	cls1	cls2	cls3	cls4	cls5	cls6	cls7	cls8	cls9	cls10p	horn	invhorn	positive	negative
00be4c67683c8edeca138279e13942cb	none	ef4995ed22b87280	24	111.463	252888	/nfs/share/instances/gbd/cnf/00be4c67683c8edeca138279e13942cb-52-139122.cnf.xz	bd5a63b78505ee1e7a14d0ba36cbbda6	station-repacking	unknown	1090261	36972	16908407	3	1088542	1	1	6	3	0	9	6	1690	1088545	1719	1719	1088542
00be590675417eba2bb2585790ac392d	none	4d67bfe0ce63ef78	6	0.363871	0	/nfs/share/instances/gbd/cnf/00be590675417eba2bb2585790ac392d-iso-brn008.shuffled-as.sat05-2933.cnf.xz	5bce323bf7c9cc5fa639c275deeeb53e	quasigroup-completion	sat	10265	1617	172559	118	1120	8577	53	55	57	113	102	16	54	5357	5226	1437	1350
00c4c1dfa04e7cd8b7abc80a4a4f7153	none	ead3d2789f23bbe5	4	0.112201	0	/nfs/share/instances/gbd/cnf/00c4c1dfa04e7cd8b7abc80a4a4f7153-unif-k3-r4.26-v800-c3408-S1536861174-069.SATISFIABLE.cnf.xz	fb641e4d952898b3cd2a4bc89136cfd5	uniform-random	sat	3408	800	51528	0	0	3408	0	0	0	0	0	0	0	1730	1678	404	448
00d0eef039aa1f9cf1cf2647a58fe313	none	58c83a603fbf6e81	4	2.50214	0	/nfs/share/instances/gbd/cnf/00d0eef039aa1f9cf1cf2647a58fe313-unif-k4-r9.121-v8800-c80265-S4104809886357711891.cnf.xz	50d41e6dc0691f590bb5921dcd7abf7d	uniform-random	unknown	80265	8800	1886067	0	0	0	80265	0	0	0	0	0	0	24973	24974	4934	4957
00d1fe07ab948b348bb3fb423b1ef40d	none	0100995234908c80	16	1.44019	0	/nfs/share/instances/gbd/cnf/00d1fe07ab948b348bb3fb423b1ef40d-lec_mult_KvW_12x11.sanitized.cnf.xz	5d3300b44d1cc6cbe479aaa9120248f1	miter	unsat	15159	5068	217479	0	10044	5114	0	0	0	0	0	0	1	10771	7888	2227	6567
00d239e486137a4f7264adb4fb57d5ae	none	c960dd85d83576f1	10	0.057083	0	/nfs/share/instances/gbd/cnf/00d239e486137a4f7264adb4fb57d5ae-hwb-n24-01-S1048418025.shuffled-as.sat03-1617.cnf.xz	a207e99f5dcfe500129f591ecbc4568b	miter	unsat	774	162	11405	0	18	452	304	0	0	0	0	0	0	319	328	75	84
00d25e6106c5c09bb5d8d0f7eae7385a	none	ef8c1f301e768ca9	24	59.1035	143328	/nfs/share/instances/gbd/cnf/00d25e6106c5c09bb5d8d0f7eae7385a-54-106649.cnf.xz	c8567ebc5cdaea08c7e4796d3759ed84	station-repacking	unknown	550261	25520	8432964	3	549081	1	1	3	2	0	7	4	1159	549084	1180	1180	549081
00d3338cd6cdfa099ff29f036c77d93d	none	0351ae52d705460b	10	39.6997	248192	/nfs/share/instances/gbd/cnf/00d3338cd6cdfa099ff29f036c77d93d-sha256__zeroOut_17__freeIn_21__seed_1.cnf.xz	572ec11b1a0c5b64909b3cec9d800157	cryptography	sat	618749	37633	23246918	2813	656	55024	120048	64368	60000	225600	90240	0	0	150221	140485	1343	8230
00d41fe5805aef9e2e3b63e1d9497edf	none	f8e0009712d74abc	NA	550.53	410360	/nfs/share/instances/gbd/cnf/00d41fe5805aef9e2e3b63e1d9497edf-UNSAT_MS_opt_termes_p15.pddl_139.cnf.xz	19ec4ae0785061b74a5a0afb01fc545b	planning	unknown	1690192	116422	27751134	91	1668139	278	3058	3058	5004	278	5560	278	4448	1668230	953353	23	736907
00d46b1518fddf95bc8ba424e1b5b77d	none	bda59379c947a9f9	24	36.139	118644	/nfs/share/instances/gbd/cnf/00d46b1518fddf95bc8ba424e1b5b77d-43-103175.cnf.xz	a1dc58b83217220c28341ad72b0e3adc	station-repacking	unknown	477994	23671	7297070	3	476898	1	1	4	2	0	8	2	1075	476901	1096	1096	476898
00d5f0932042a96518b03e6fd2feaf48	none	a46772147f556541	24	51.0627	161840	/nfs/share/instances/gbd/cnf/00d5f0932042a96518b03e6fd2feaf48-56-115042.cnf.xz	42341b8aa4f6b19dd940332876db37ea	station-repacking	unknown	646819	27734	9931131	3	645528	1	1	4	2	0	9	3	1268	645531	1291	1291	645528
00d74259dcca2176f1cd561f52bc0326	none	aae2ff8f8e77f66d	3	0.279023	8960	/nfs/share/instances/gbd/cnf/00d74259dcca2176f1cd561f52bc0326-unif-k6-r43.37-v210-c9108-S5835296729793976499.cnf.xz	018bf9b9f44b687473a6c8619ed01a0a	uniform-random	unknown	9108	210	235273	0	0	0	0	0	9108	0	0	0	0	989	975	142	131
00df199d465391a52fc37b87f81a957f	none	a355f4e310b68ec8	5	0.022502	0	/nfs/share/instances/gbd/cnf/00df199d465391a52fc37b87f81a957f-x9-02052.sat.sanitized.cnf.xz	83edf5c9db2b40e6234cd41c23398b7e	hamiltonian	unknown	900	100	9337	0	820	0	20	40	20	0	0	0	0	820	80	80	820
00e010712b854966aa56caf9c9dc4696	none	0fd861c69cecde88	24	66.1007	162300	/nfs/share/instances/gbd/cnf/00e010712b854966aa56caf9c9dc4696-58-122927.cnf.xz	03bf2cec1365befee64db090b55e5c1c	station-repacking	unknown	664974	28356	10231025	3	663656	1	1	3	2	0	9	4	1295	663659	1318	1318	663656
00e1e5a05ed04bcb437bd7fc57a88b7f	none	88d414e964f1ed2c	3	0.06486	0	/nfs/share/instances/gbd/cnf/00e1e5a05ed04bcb437bd7fc57a88b7f-unif-k5-r21.3-v100-c2130-S1225022879-08.UNSAT.shuffled.cnf.xz	c7469e03c5c0b41ce9587e8a4f2cf998	uniform-random	unsat	2130	100	40408	0	0	0	0	2130	0	0	0	0	0	385	392	67	68
00e289099ea9bcef6a056a8c8ba8a3c0	none	ed3cae9cd78790ac	NA	184.802	142016	/nfs/share/instances/gbd/cnf/00e289099ea9bcef6a056a8c8ba8a3c0-ndist.b.21497.cnf.xz	5b42e642bcfcf38ae7330cd2b8f7bdbd	bitvector	sat	386932	279453	7223674	1	257954	128977	0	0	0	0	0	0	0	279450	193469	64488	171968
00e32767bee1894beb0b71867f279d36	none	984e8e65d1f4ec46	24	133.226	263816	/nfs/share/instances/gbd/cnf/00e32767bee1894beb0b71867f279d36-48-136923.cnf.xz	7be8849a6dd0d5ecf129ff7de147769d	station-repacking	unknown	1135889	37961	17624244	3	1134125	2	1	5	3	0	10	5	1735	1134128	1764	1764	1134125
00e45ab8a1baf16155af6e59c3df5dbb	none	14f08a866c866796	6	0.101253	0	/nfs/share/instances/gbd/cnf/00e45ab8a1baf16155af6e59c3df5dbb-x9-11092.sat.sanitized.cnf.xz	fbd9767b87568fb21925ce9cdc75ef29	hamiltonian	unknown	4950	550	61494	0	4510	0	110	220	110	0	0	0	0	4510	440	440	4510
00e5aac4701e62ae50c9f1504057fce8	none	80d7752154eebbfc	18	0.959587	7680	/nfs/share/instances/gbd/cnf/00e5aac4701e62ae50c9f1504057fce8-bench_10701.smt2.cnf.xz	59892222332be61cacd06e08943bd5ac	agile	unknown	9720	2816	148223	8	3630	5698	384	0	0	0	0	0	0	5628	5598	2980	749
00e974264f8f9048b68c983f36643115	none	77ff6497e46f21e9	24	44.0441	135056	/nfs/share/instances/gbd/cnf/00e974264f8f9048b68c983f36643115-47-108545.cnf.xz	6992f2cb21e2b75e7bf6742389baa01d	station-repacking	unknown	565820	26093	8672884	3	564612	1	1	4	2	0	8	2	1187	564615	1208	1208	564612
00ec2992d59f85705eb8e1f4f1e01b3d	none	bddf23b7ead91ad5	1	0.010995	0	/nfs/share/instances/gbd/cnf/00ec2992d59f85705eb8e1f4f1e01b3d-sgen4-sat-280-8.cnf.xz	d0e5d8d44a8534076afaec8a6d0f6960	sgen	sat	672	280	8240	0	560	0	0	112	0	0	0	0	0	444	437	142	145
00ecd19c442956ff9a22584fd9bf439e	none	3de7b1270deb8301	4	0.412778	11520	/nfs/share/instances/gbd/cnf/00ecd19c442956ff9a22584fd9bf439e-unif-k3-r4.267-v5200-c22188-S8832663068472759902.cnf.xz	08820662453c916fb282278a763e244c	uniform-random	unknown	22188	5200	396361	0	0	22188	0	0	0	0	0	0	0	11060	11128	2720	2787
00063d88244921d6ec46aeab6866a8e2	neigh	b532d747f3726fb7	14	47.5548	116316	/nfs/share/instances/gbd/cnf/00063d88244921d6ec46aeab6866a8e2-6s16.cnf.xz	d642ae7fc5e1fd972d4b130407ea4519	miter	unsat	91888	31486	1503071	1	61258	30629	0	0	0	0	0	0	0	68623	47944	13315	36581
00072cf107ae1349c8c59a15c5ce4af1	neigh	59e2c95d1257177a	3	0.081499	0	/nfs/share/instances/gbd/cnf/00072cf107ae1349c8c59a15c5ce4af1-unif-c1275-v300-s428434218.cnf.xz	1ef05341ba4017bd107a9b2aa6bb2841	uniform-random	unknown	1275	300	18322	0	0	1275	0	0	0	0	0	0	0	624	651	176	156
00076733bdbce94d7e44eca84f1425f0	neigh	0f09b1101941df66	6	2183.94	11320928	/nfs/share/instances/gbd/cnf/00076733bdbce94d7e44eca84f1425f0-vlsat2_16297_1562268.dimacs.cnf.xz	a10da8b861b1e1a1a17af27060e94f6e	petrinet-concurrency	unsat	1562268	16297	22875440	1	1561890	1	1	1	1	1	1	1	370	1561890	379	379	1561889
000781b7a545fe723159e53127aff659	neigh	cef05614201eac46	13	577.365	1650828	/nfs/share/instances/gbd/cnf/000781b7a545fe723159e53127aff659-42-121369.cnf.xz	8bf4adb12d796e486a0915ecd7dce20f	station-repacking	unknown	653485	28135	10044450	3	652176	1	1	4	2	0	9	4	1285	652179	1309	1309	652176
000a41cdca43be89ed62ea3abf2d0b64	neigh	c065906607134825	7	5259.58	30370516	/nfs/share/instances/gbd/cnf/000a41cdca43be89ed62ea3abf2d0b64-snw_13_9_pre.cnf.xz	bb3b6ceaeee2d5e9fd8e1066389a8a94	sorting-networks	sat	830517	24517	16343754	0	101968	544762	183690	0	0	6	0	0	91	680173	110547	4244	58680
000e4e0db67e27083649c20a2a3f761b	neigh	899100f2161d1239	3	1798.43	25577096	/nfs/share/instances/gbd/cnf/000e4e0db67e27083649c20a2a3f761b-unif-k5-r16.0-v250000-c4000000-S2840568844400290198.cnf.xz	0e00b2eed7d862a9322e74aff1d2eb36	uniform-random	sat	4000000	250000	149104452	0	0	0	0	4000000	0	0	0	0	0	749155	750175	125491	124936
00107d84f57e2371476a7b2cabe0b351	neigh	NA	NA	6000.58	10973768	/nfs/share/instances/gbd/cnf/00107d84f57e2371476a7b2cabe0b351-sudoku-N30-18.cnf.xz	74869413385b1be800a65bb6252cd90d	sudoku	unsat	2262659	841990	45772665	657	1531740	521614	101500	774	17280	0	0	89064	30	2031366	882190	106057	804300
001304ba2e4e8adbd179aa3d8acb697b	neigh	fff13c5329ea233d	3	0.064956	0	/nfs/share/instances/gbd/cnf/001304ba2e4e8adbd179aa3d8acb697b-x9-03065.sat.sanitized.cnf.xz	1d8c6a1369f306c697207991a8fd752a	hamiltonian	unknown	1347	150	15136	0	1227	0	27	66	27	0	0	0	0	1227	120	120	1227
001344c9b3cb1626af1c7c35155cf26a	neigh	NA	NA	6000.22	4818284	/nfs/share/instances/gbd/cnf/001344c9b3cb1626af1c7c35155cf26a-bench_13439.smt2.cnf.xz	72b1b54fb940ce8eb1855bbcd8d4a750	agile	unsat	4751686	1313245	108797045	1572	1204899	3468194	76938	1	0	3	55	0	24	2099472	3332928	706329	703153
0020aa0c69379226948904ad455b6c09	neigh	442f0940018f6a81	3	15.1717	123472	/nfs/share/instances/gbd/cnf/0020aa0c69379226948904ad455b6c09-unif-k7-r89-v45-c4005-S179716588-02.UNSAT.shuffled.cnf.xz	7a6379702cd1a466bc7855c1fd39c502	uniform-random	unsat	4005	45	99357	0	0	0	0	0	0	4005	0	0	0	231	265	38	36
00213e27dabcf679205144f3dde5d37e	neigh	ec952cde871eb33e	3	2.87925	0	/nfs/share/instances/gbd/cnf/00213e27dabcf679205144f3dde5d37e-unif-p12-k5-r21.117-v250-c5279-S8618839184587418381.cnf.xz	0afa13deb8144c4a2a366fc314fed25a	uniform-random	sat	5279	250	117580	0	0	0	0	5279	0	0	0	0	0	1007	1018	171	174
0022f125b13bd7ccc91e793431c67a52	neigh	NA	NA	6002.23	44458980	/nfs/share/instances/gbd/cnf/0022f125b13bd7ccc91e793431c67a52-Kakuro-easy-048-ext.xml.hg_4.cnf.xz	f29b0ffa0d1e3681bd2df2ad53f73afa	hypertree-decomposition	sat	2786994	41874	64056109	84	60438	1164744	1561728	0	0	0	0	0	0	1918728	341670	3738	11760
0025a06f00f6e467f7cf4ef9e649b2a7	neigh	a258dbba99cf0c89	21	199.475	337584	/nfs/share/instances/gbd/cnf/0025a06f00f6e467f7cf4ef9e649b2a7-bench_15721.smt2.cnf.xz	d702bb664671ea32cfe33b04ed2acf99	agile	unknown	297058	84922	5481082	389	113715	170502	12452	0	0	0	0	0	0	170810	167913	98498	24262
00260e67c792062bc3e10e6b94522101	neigh	0683ef16b4a2961f	13	1101.4	2625700	/nfs/share/instances/gbd/cnf/00260e67c792062bc3e10e6b94522101-46-137775.cnf.xz	b43d7a0abfd9b9ecc7c8cdf07df14242	station-repacking	unknown	889030	32971	13747752	3	887493	1	1	5	2	0	9	5	1511	887496	1537	1537	887493
0026aaf8bbf2df73cb5db34a7b7a7a04	neigh	2f055aa4857ec783	13	1008.84	2295360	/nfs/share/instances/gbd/cnf/0026aaf8bbf2df73cb5db34a7b7a7a04-42-132768.cnf.xz	d7f6183466dc80f719aed63fec0707bc	station-repacking	unknown	809889	31450	12500681	3	808422	1	1	4	2	0	9	4	1443	808425	1467	1467	808422
00274d0721d26f867b2573377712cac9	neigh	d5ae95e3867b5c01	8	94.1736	433248	/nfs/share/instances/gbd/cnf/00274d0721d26f867b2573377712cac9-27.smt2.cnf.xz	a98b53d0f8f0e2f592db32ad49a13198	bitvector	sat	284554	89850	5017384	47	147954	136553	0	0	0	0	0	0	0	204797	142502	40947	89461
00275f3018d50ba38867268739dfc44f	neigh	ee2ca85fea92efe8	3	0.099047	0	/nfs/share/instances/gbd/cnf/00275f3018d50ba38867268739dfc44f-x9-04058.sat.sanitized.cnf.xz	fb9c4b5fc1c151737b9bf2544bafbc56	hamiltonian	unknown	1795	200	20873	0	1635	0	35	90	35	0	0	0	0	1635	160	160	1635
002a0330958a14deb23dcc84b5489e8a	neigh	a945da838e075bee	30	5677.33	5798148	/nfs/share/instances/gbd/cnf/002a0330958a14deb23dcc84b5489e8a-traffic_f_unknown.cnf.xz	227779ac538cd3a2c78c6ff3d8cad235	scheduling	unsat	763101	33320	19183036	0	52598	92683	617820	0	0	0	0	0	0	93867	93869	5067	5076
002bed2572e6e326815e674f288de8b4	neigh	42a1d05b151206fd	11	1.21432	0	/nfs/share/instances/gbd/cnf/002bed2572e6e326815e674f288de8b4-fdmus_b21_341.cnf.xz	7a0032b8aad3b21cda036a79caa5f6eb	fdmus	unsat	7704	2823	106592	6	5334	2364	0	0	0	0	0	0	0	5955	4611	733	2477
003154fc91d34d29ec5cf93b0bc32143	neigh	6f86f4474177d4a9	13	232.613	559080	/nfs/share/instances/gbd/cnf/003154fc91d34d29ec5cf93b0bc32143-54-78879.cnf.xz	3918389491f1e0424a221e5a508d30ff	station-repacking	unknown	320248	18477	4839266	3	319392	1	1	2	1	0	7	1	840	319395	856	856	319392
00316e383123773ae35d3210f5396205	neigh	208280479122802c	3	0.263812	0	/nfs/share/instances/gbd/cnf/00316e383123773ae35d3210f5396205-x9-11064.sat.sanitized.cnf.xz	9368b98845a0f9d0557d536ab072e400	hamiltonian	unknown	4940	550	61464	0	4500	0	100	240	100	0	0	0	0	4500	440	440	4500
0033baadbd48d3f880e9b5a733bd4950	neigh	2ff1ab069eb1ebee	1	0.031044	0	/nfs/share/instances/gbd/cnf/0033baadbd48d3f880e9b5a733bd4950-rope_0030.shuffled.cnf.xz	767c3e4149c9da1265bdfdb3e1526766	coloring	unsat	2520	1080	29236	0	2160	360	0	0	0	0	0	0	0	1810	1772	562	628
0035666407d4ccb5082630045d60a5fe	neigh	1b2b5aab51b5b0bf	3	3.54316	0	/nfs/share/instances/gbd/cnf/0035666407d4ccb5082630045d60a5fe-unif-k5-r21.117-v300-c6335-S7321118839272301463.cnf.xz	dbcbcc0d7ada0bf52960d506ac2fdfc7	uniform-random	unknown	6335	300	143385	0	0	0	0	6335	0	0	0	0	0	1173	1231	221	195
0038cea06eae4c3234b7bb65d9a8497c	neigh	889ec080d06b84bc	3	23.56	192808	/nfs/share/instances/gbd/cnf/0038cea06eae4c3234b7bb65d9a8497c-unif-k7-r89-v65-c5785-S709270457-007.cnf.xz	9ad8991134b4b8fce5115a69f27fb3e6	uniform-random	sat	5785	65	146422	0	0	0	0	0	0	5785	0	0	0	381	384	38	40
003a77d2aa15a5f93aa2cfe79b986c9e	neigh	22aaa4a85226b2eb	2	6.9394	17408	/nfs/share/instances/gbd/cnf/003a77d2aa15a5f93aa2cfe79b986c9e-fclqcolor-20-15-15.shuffled-as.sat05-1270.cnf.xz	52b4b2deffe6f3a04cde483bc0665f3a	coloring	sat	49835	790	718484	0	7050	42750	0	0	0	0	0	0	35	24809	28599	7950	5980
003de2086be59a5fb7a7aaad0992cf47	neigh	e0743d502be6472c	4	0.25222	0	/nfs/share/instances/gbd/cnf/003de2086be59a5fb7a7aaad0992cf47-x9-07025.sat.sanitized.cnf.xz	b4980faa72567edd1a8724e53088db1d	hamiltonian	unknown	3146	350	38238	0	2866	0	66	148	66	0	0	0	0	2866	280	280	2866
003deabca05a76f3ee449221a80d8b62	neigh	f58afe2438c867f1	13	869.625	2023304	/nfs/share/instances/gbd/cnf/003deabca05a76f3ee449221a80d8b62-42-127629.cnf.xz	b3577d5a29c8de66ba0ef905fbaf8d01	station-repacking	unknown	746852	30142	11511107	3	745448	1	1	4	2	0	9	4	1380	745451	1404	1404	745448
0041051c73dcdd885d412a38e8b09fba	neigh	8e551e6a60ad9021	3	1.01365	0	/nfs/share/instances/gbd/cnf/0041051c73dcdd885d412a38e8b09fba-rphp4_065_shuffled.cnf.xz	1731a457fce065a6a758b224839f45ee	relativized-pigeon-hole	unsat	6959	520	128602	0	650	0	6305	0	0	0	0	0	4	2235	2499	514	425
0041f01bcd7d0d1f9541cea6da79ad57	neigh	b1a453697068b3c0	4	62.2975	428800	/nfs/share/instances/gbd/cnf/0041f01bcd7d0d1f9541cea6da79ad57-SGI_30_60_24_40_2-dir.shuffled-as.sat03-118.cnf.xz	dbc0536d387cedf9d93e2cba738a15d5	subgraph-isomorphism	unsat	58758	720	628649	0	58734	0	0	0	0	0	0	0	24	42651	45366	16083	13368
0042a627dfba7daa62d6ce175540c8a2	neigh	4c50d6fb46f0b4c4	3	3.43536	0	/nfs/share/instances/gbd/cnf/0042a627dfba7daa62d6ce175540c8a2-unif-k3-r4.267-v12200-c52057-S523604335245593178.cnf.xz	00e84d0fce166b24a60e3ea4f0c39069	uniform-random	sat	52057	12200	977220	0	0	52057	0	0	0	0	0	0	0	26040	26017	6415	6474
0043cfdde474fa37dfeb5ce5952d22f6	neigh	66337384ec6ce0cb	3	0.232125	0	/nfs/share/instances/gbd/cnf/0043cfdde474fa37dfeb5ce5952d22f6-unif-c2520-v600-s1111033636.cnf.xz	e572d26645b1d19679631b2bd1f73955	uniform-random	unknown	2520	600	37574	0	0	2520	0	0	0	0	0	0	0	1229	1291	322	277
0049919cdf9556bfda5bb365af72414c	neigh	7bf03098e5708669	13	883.16	2024388	/nfs/share/instances/gbd/cnf/0049919cdf9556bfda5bb365af72414c-57-124044.cnf.xz	8bae8be4a4a1f4f09aaa6ddcf82a8c96	station-repacking	unknown	759017	30582	11708401	3	757588	2	1	5	3	0	9	3	1403	757591	1429	1429	757588
004b0f451f7d96f6a572e9e76360f51a	neigh	NA	NA	6000.38	4286128	/nfs/share/instances/gbd/cnf/004b0f451f7d96f6a572e9e76360f51a-spg_420_280.cnf.xz	8614f82909dc0eaab513724a4ecf9835	cellular-automata	unsat	3463100	674643	93154305	0	602493	1466473	829493	549907	14734	0	0	0	0	1646404	1342905	237160	528240
005093e294b0ed0f7b23f341ff68968b	neigh	5ad5706a999d1107	13	659.213	1495908	/nfs/share/instances/gbd/cnf/005093e294b0ed0f7b23f341ff68968b-55-115476.cnf.xz	b21f609b4df1cc4005ff03168b39dddd	station-repacking	unknown	610850	27075	9370661	3	609591	1	1	4	2	0	9	5	1234	609594	1259	1259	609591
00547b9476397463c8220560aeeea086	neigh	07de219e6b91d427	38	285.735	264228	/nfs/share/instances/gbd/cnf/00547b9476397463c8220560aeeea086-bench_3250.smt2.cnf.xz	7048a928cf30d19ea90bf3d1226af0b1	agile	sat	237920	66184	4569860	27	66447	166371	5069	0	0	0	4	0	2	115955	156700	45445	29596
005522cf558f9b77ed345a289384e191	neigh	e96826a43dfb5a29	3	0.166289	0	/nfs/share/instances/gbd/cnf/005522cf558f9b77ed345a289384e191-unif-k3-r4.25-v420-c1785-S1394036608-091.cnf.xz	0b4af51b741fbb14bd00344a0cf306d5	uniform-random	unknown	1785	420	26281	0	0	1785	0	0	0	0	0	0	0	880	905	249	213
00597fb425e994af7a9d224ef4d09fc4	neigh	b869fc34baa84e86	13	746.819	1744756	/nfs/share/instances/gbd/cnf/00597fb425e994af7a9d224ef4d09fc4-41-118813.cnf.xz	3e16c3107f0876b1db6dc13f179964a2	station-repacking	unknown	679195	28641	10451926	3	677864	1	1	4	2	0	8	4	1308	677867	1331	1331	677864
0059d4b1cf79efbc6e6ed50caee0448e	neigh	d7f78b5e5da98419	6	1.04094	0	/nfs/share/instances/gbd/cnf/0059d4b1cf79efbc6e6ed50caee0448e-4col220_9_1.shuffled.cnf.xz	5865199aa84abc74c6a4626dae53555a	coloring	sat	3966	440	75241	6	0	0	3960	0	0	0	0	0	0	1208	1208	228	226
005ccb378ced61c02105ed7ee0a62038	neigh	08088d7aec5e2599	1	58.7899	16548	/nfs/share/instances/gbd/cnf/005ccb378ced61c02105ed7ee0a62038-mm-2x2-5-0-s.1.shuffled-as.sat03-1496.cnf.xz	9cc1026828eb0c34c158572ced7530ad	matrix-multiplication	unsat	32000	60	880640	0	0	0	0	1944	0	22680	0	2160	5216	1383	2290	403	219
005d76c0f37b33d8b752f7ebdd157a99	neigh	6fbc73397b6f6f82	3	0.161762	0	/nfs/share/instances/gbd/cnf/005d76c0f37b33d8b752f7ebdd157a99-x9-05041.sat.sanitized.cnf.xz	0075735c23a69c9898351ac443af5d3c	hamiltonian	unknown	2253	250	26806	0	2053	0	53	94	53	0	0	0	0	2053	200	200	2053
00613b57720df18bec8d8dc68dc57a7b	neigh	c7e2d508093a1aa1	13	875.032	2055388	/nfs/share/instances/gbd/cnf/00613b57720df18bec8d8dc68dc57a7b-51-135677.cnf.xz	bf482e8e134f686cb8d57bb4f1aa6799	station-repacking	unknown	756640	30429	11668943	3	755221	2	1	4	2	0	10	5	1392	755224	1419	1419	755221
006282ac3d0013b911249d14c326f53d	neigh	b8de01ee8f746803	8	3.51558	0	/nfs/share/instances/gbd/cnf/006282ac3d0013b911249d14c326f53d-bench_5908.smt2.cnf.xz	bd40bcc4daef04707a96e44a4eb0f14a	agile	unsat	16973	4913	263329	30	6865	9391	677	0	0	1	9	0	0	8700	11293	4615	1839
0062dc10471119b9e13da682216b190f	neigh	157e639645233ab9	11	3690.63	10380644	/nfs/share/instances/gbd/cnf/0062dc10471119b9e13da682216b190f-ex179_11.cnf.xz	7e2613987e25c3050afcd89a56b4afc4	tree-decomposition	sat	1735561	127037	36143236	1541	170913	834197	728910	0	0	0	0	0	0	641999	491864	246	46537
0064aa2e16c9d4b18d32a45d3073fce9	neigh	473a2b0d36f8a3e8	13	1115.27	3389388	/nfs/share/instances/gbd/cnf/0064aa2e16c9d4b18d32a45d3073fce9-desmul.miter.used-as.sat04-330.cnf.xz	1e7e0203228fbd91f74db79d140099fc	miter	unsat	179895	28902	3949720	0	41362	84684	0	53848	0	0	0	0	1	48197	105262	46244	14440
0067d012901f358831afb6d6e5f83767	neigh	4c1d1e76ff56478b	NA	2810.74	1305304	/nfs/share/instances/gbd/cnf/0067d012901f358831afb6d6e5f83767-bench_13811.smt2.cnf.xz	fbcb811266df25610bba15eddade86fd	agile	sat	1109409	318003	23051079	4748	378833	689156	35764	0	6	23	267	470	142	651300	646869	299664	83353
006be0fb3ae0a75aac0e386c2e6c4669	neigh	ff70b2b84caad9b9	30	166.562	189952	/nfs/share/instances/gbd/cnf/006be0fb3ae0a75aac0e386c2e6c4669-bench_501.smt2.cnf.xz	71e6e1d39c27648e0bbb09f85e7c3123	agile	sat	179968	50593	3389065	387	51921	123619	3977	0	5	1	50	0	8	89002	117367	36580	22200
006c57c6c09a6e4a4402f1dd264cab15	neigh	1169e29fb1c1fb98	13	664.186	1523944	/nfs/share/instances/gbd/cnf/006c57c6c09a6e4a4402f1dd264cab15-49-114312.cnf.xz	c6d26e830f3069a857bcf1d65abe592e	station-repacking	unknown	615298	27251	9443678	3	614033	1	1	4	2	0	9	3	1242	614036	1265	1265	614033
006cc1f4e081e7fd96a50a2171792f21	neigh	58bec33f9940647f	13	274.418	630904	/nfs/share/instances/gbd/cnf/006cc1f4e081e7fd96a50a2171792f21-54-87110.cnf.xz	dfd70d15b08fede08d51912e1b1341f5	station-repacking	unknown	349879	19672	5305900	3	348967	1	1	3	2	0	7	1	894	348970	912	912	348967
006da0e3f4ad5b1ecd3651e66dbea36d	neigh	827f1c9c223df64d	13	319.385	728124	/nfs/share/instances/gbd/cnf/006da0e3f4ad5b1ecd3651e66dbea36d-52-89991.cnf.xz	fb3d274bc265898c6be7acd3a26c97da	station-repacking	unknown	382609	20698	5812542	3	381654	1	0	3	2	0	6	0	940	381657	955	955	381654
006dcf7e3d0fa7c39b0f542ad0ec949e	neigh	NA	NA	6000.85	32977764	/nfs/share/instances/gbd/cnf/006dcf7e3d0fa7c39b0f542ad0ec949e-UNSAT_P_sat_snake_p05.pddl_30.cnf.xz	1c04625e0d407e5572a1e49dfcf5bce8	planning	unsat	239054681	449048	4227570344	428	239029886	0	0	0	0	0	59	0	24308	239030314	6106692	196	232948398
006e293dfc476b21c246b963c6eb16b7	neigh	6097e4e6fe4fd6a8	33	97.26	108860	/nfs/share/instances/gbd/cnf/006e293dfc476b21c246b963c6eb16b7-bench_2778.smt2.cnf.xz	e783c7abe50390825c521d9adb1ad0f8	agile	sat	112560	32084	2054846	490	36575	72129	3291	0	2	67	2	0	4	62409	68038	28168	10315
0071b624d91ebe408b0585f8c4e34fd9	neigh	967cf46bfd4f473a	7	68.5068	300980	/nfs/share/instances/gbd/cnf/0071b624d91ebe408b0585f8c4e34fd9-ctl_4291_567_7_unsat.cnf.xz	ab1e93b4ab8be51c40a14b9543dd5c61	scheduling	unsat	154654	17850	3198392	0	32032	38441	84181	0	0	0	0	0	0	47601	47597	3648	3659
0072b0ce5c4ab8386763d10ef88f636e	neigh	b5bcc66b4ed1b7b0	13	685.885	1633704	/nfs/share/instances/gbd/cnf/0072b0ce5c4ab8386763d10ef88f636e-49-118813.cnf.xz	87e7af8fda89223e204d0171229619c4	station-repacking	unknown	648616	28081	9967425	3	647312	1	1	4	2	0	9	3	1281	647315	1304	1304	647312
0072b38614d34eb3c6ffc36aef13ee3a	neigh	9508ceb20e15e2c5	13	592.401	1393452	/nfs/share/instances/gbd/cnf/0072b38614d34eb3c6ffc36aef13ee3a-60-116374.cnf.xz	0130801e6dc199e8b5fcfb813f6f7729	station-repacking	unknown	581068	26375	8913484	3	579843	1	1	3	2	0	8	3	1204	579846	1225	1225	579843
